"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-11","65"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-12","61"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-14","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-15","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-16","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-17","65"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-18","63"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-19","66"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-20","66"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-21","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-22","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-23","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-24","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-25","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-26","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-27","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-28","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-29","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-06-30","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-01","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-02","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-03","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-04","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-05","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-06","68"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-07","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-08","68"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-09","63"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-10","65"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-11","62"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-12","62"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-13","63"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-15","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-16","66"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-17","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-18","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-19","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-20","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-21","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-22","66"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-23","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-24","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-25","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-26","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-27","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-28","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-29","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-30","68"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-07-31","66"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-01","60"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-02","64"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-03","65"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-04","66"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-05","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-06","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-07","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-08","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-09","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-10","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-11","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-12","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-13","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-14","84"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-15","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-16","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-17","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-18","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-19","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-20","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-21","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-22","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-23","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-24","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-25","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-26","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-27","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-28","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-29","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-30","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-08-31","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-01","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-02","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-03","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-04","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-05","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-06","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-07","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-08","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-09","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-10","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-11","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-12","84"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-13","84"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-14","85"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-15","85"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-16","85"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-17","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-18","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-19","86"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-20","87"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-22","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-23","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-24","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-25","84"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-26","87"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-27","88"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-28","92"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-09-30","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-01","63"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-02","68"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-03","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-04","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-05","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-06","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-07","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-08","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-09","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-10","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-11","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-12","88"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-13","88"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-14","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-15","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-16","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-17","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-18","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-21","90"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-22","91"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-23","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-24","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-25","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-26","84"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-27","90"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-28","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-29","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-30","87"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-10-31","89"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-01","91"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-02","91"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-03","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-04","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-05","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-06","87"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-07","91"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-08","92"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-09","90"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-10","91"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-11","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-12","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-13","86"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-14","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-15","88"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-16","86"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-17","91"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-18","89"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-19","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-20","86"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-21","90"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-22","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-23","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-24","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-25","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-26","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-27","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-28","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-29","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-11-30","84"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-01","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-02","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-03","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-04","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-05","87"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-06","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-07","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-08","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-09","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-10","85"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-11","87"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-12","86"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-13","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-14","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-15","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-16","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-17","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-18","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-19","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-20","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-21","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-22","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-23","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-24","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-25","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-26","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-27","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-28","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2013-12-29","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-02","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-03","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-06","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-07","85"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-08","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-09","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-10","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-11","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-12","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-13","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-14","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-16","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-17","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-18","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-19","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-20","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-21","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-22","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-23","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-24","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-25","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-26","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-27","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-28","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-29","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-30","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-01-31","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-04","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-05","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-06","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-07","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-08","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-09","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-10","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-11","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-12","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-13","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-14","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-15","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-16","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-17","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-18","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-22","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-27","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-02-28","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-01","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-02","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-04","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-05","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-06","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-07","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-08","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-09","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-10","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-11","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-12","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-13","82"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-14","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-15","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-16","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-17","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-18","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-19","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-20","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-21","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-22","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-23","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-24","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-25","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-26","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-27","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-28","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-29","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-30","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-03-31","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-01","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-02","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-03","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-04","83"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-05","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-06","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-07","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-08","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-09","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-10","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-11","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-12","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-13","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-14","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-15","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-16","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-17","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-18","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-19","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-20","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-21","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-22","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-23","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-24","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-25","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-26","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-27","79"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-28","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-29","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-04-30","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-01","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-02","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-03","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-04","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-05","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-06","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-07","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-08","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-09","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-10","81"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-11","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-12","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-13","80"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-14","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-22","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-23","68"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-24","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-25","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-26","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-27","76"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-28","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-29","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-05-31","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-01","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-02","75"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-03","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-04","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-05","77"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-06","78"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-09","64"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-10","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-11","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-12","62"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-13","65"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-14","70"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-15","73"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-16","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-17","74"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-18","72"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-19","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-20","71"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-21","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-22","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-23","67"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-24","68"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-25","69"
"MI000067693","CHILEKA, MI","-15.683","34.967","767.0","2014-06-26","73"
